"id","municipality_id:id","name","code"
parroquia_101301,territorial_pd.municipio_1013,Puerto Cumarebo,101301
parroquia_101302,territorial_pd.municipio_1013,La Ciénaga,101302
parroquia_101303,territorial_pd.municipio_1013,La Soledad,101303
parroquia_101304,territorial_pd.municipio_1013,Pueblo Cumarebo,101304
parroquia_101305,territorial_pd.municipio_1013,Zazarida,101305
parroquia_101401,territorial_pd.municipio_1014,Capital Dabajuro,101401
parroquia_101501,territorial_pd.municipio_1015,Chichiriviche,101501
parroquia_101502,territorial_pd.municipio_1015,Boca De Tocuyo,101502
parroquia_101503,territorial_pd.municipio_1015,Tocuyo De La Costa,101503
parroquia_101601,territorial_pd.municipio_1016,Los Taques,101601
parroquia_101602,territorial_pd.municipio_1016,Judibana,101602
parroquia_101701,territorial_pd.municipio_1017,Píritu,101701
parroquia_101702,territorial_pd.municipio_1017,San José De La Costa,101702
parroquia_101801,territorial_pd.municipio_1018,Santa Cruz De Bucaral,101801
parroquia_101802,territorial_pd.municipio_1018,El Charal,101802
parroquia_101803,territorial_pd.municipio_1018,Las Vegas Del Tuy,101803
parroquia_101901,territorial_pd.municipio_1019,San Francisco,101901
parroquia_102001,territorial_pd.municipio_1020,Jacura,102001
parroquia_102002,territorial_pd.municipio_1020,Agua Linda,102002
parroquia_102003,territorial_pd.municipio_1020,Araurima,102003
parroquia_102101,territorial_pd.municipio_1021,Cacique Manaure,102101
parroquia_102201,territorial_pd.municipio_1022,Palmasola,102201
parroquia_102301,territorial_pd.municipio_1023,Sucre,102301
parroquia_102302,territorial_pd.municipio_1023,Pecaya,102302
parroquia_102401,territorial_pd.municipio_1024,Urumaco,102401
parroquia_102402,territorial_pd.municipio_1024,Urbana Bruzual,102402
parroquia_102501,territorial_pd.municipio_1025,Tocópero,102501
parroquia_110101,territorial_pd.municipio_1101,Valle De La Pascua,110101
parroquia_110102,territorial_pd.municipio_1101,Espino,110102
parroquia_110201,territorial_pd.municipio_1102,El Sombrero,110201
parroquia_110202,territorial_pd.municipio_1102,Sosa,110202
parroquia_110301,territorial_pd.municipio_1103,Calabozo,110301
parroquia_110302,territorial_pd.municipio_1103,El Calvario,110302
parroquia_110303,territorial_pd.municipio_1103,El Rastro,110303
parroquia_110304,territorial_pd.municipio_1103,Guardatinajas,110304
parroquia_110401,territorial_pd.municipio_1104,Altagracia De Orituco,110401
parroquia_110402,territorial_pd.municipio_1104,Lezama,110402
parroquia_110403,territorial_pd.municipio_1104,Libertad De Orituco,110403
parroquia_110404,territorial_pd.municipio_1104,San Francisco De Macaira,110404
parroquia_110405,territorial_pd.municipio_1104,San Rafael De Orituco,110405
parroquia_110406,territorial_pd.municipio_1104,Soublette,110406
parroquia_110407,territorial_pd.municipio_1104,Paso Real De Macaira,110407
parroquia_110501,territorial_pd.municipio_1105,Tucupido,110501
parroquia_110502,territorial_pd.municipio_1105,San Rafael De Laya,110502
parroquia_110601,territorial_pd.municipio_1106,San Juan De Los Morros,110601
parroquia_110602,territorial_pd.municipio_1106,Parapara,110602
parroquia_110603,territorial_pd.municipio_1106,Cantagallo,110603
parroquia_110701,territorial_pd.municipio_1107,Zaraza,110701
parroquia_110702,territorial_pd.municipio_1107,San José De Unare,110702
parroquia_110801,territorial_pd.municipio_1108,Camaguán,110801
parroquia_110802,territorial_pd.municipio_1108,Puerto Miranda,110802
parroquia_110803,territorial_pd.municipio_1108,Uverito,110803
parroquia_110901,territorial_pd.municipio_1109,San José De Guaribe,110901
parroquia_111001,territorial_pd.municipio_1110,Las Mercedes,111001
parroquia_111002,territorial_pd.municipio_1110,Santa Rita De Manapire,111002
parroquia_111003,territorial_pd.municipio_1110,Cabruta,111003
parroquia_111101,territorial_pd.municipio_1111,El Socorro,111101
parroquia_111201,territorial_pd.municipio_1112,Ortiz,111201
parroquia_111202,territorial_pd.municipio_1112,San Francisco De Tiznados,111202
parroquia_111203,territorial_pd.municipio_1112,San José De Tiznados,111203
parroquia_111204,territorial_pd.municipio_1112,San Lorenzo De Tiznados,111204
parroquia_111301,territorial_pd.municipio_1113,Santa María De Ipire,111301
parroquia_111302,territorial_pd.municipio_1113,Altamira,111302
parroquia_111401,territorial_pd.municipio_1114,Chaguaramas,111401
parroquia_111501,territorial_pd.municipio_1115,San Gerónimo De Guayabal,111501
parroquia_111502,territorial_pd.municipio_1115,Cazorla,111502
parroquia_120101,territorial_pd.municipio_1201,Freitez,120101
parroquia_120102,territorial_pd.municipio_1201,José María Blanco,120102
parroquia_120201,territorial_pd.municipio_1202,Catedral,120201
parroquia_120202,territorial_pd.municipio_1202,Concepción,120202
parroquia_120203,territorial_pd.municipio_1202,Santa Rosa,120203
parroquia_120204,territorial_pd.municipio_1202,Unión,120204
parroquia_120205,territorial_pd.municipio_1202,El Cují,120205
parroquia_120206,territorial_pd.municipio_1202,Tamaca,120206
parroquia_120207,territorial_pd.municipio_1202,Juan De Villegas,120207
parroquia_120208,territorial_pd.municipio_1202,Aguedo Felipe Alvarado,120208
parroquia_120209,territorial_pd.municipio_1202,Buena Vista,120209
parroquia_120210,territorial_pd.municipio_1202,Juárez,120210
parroquia_120301,territorial_pd.municipio_1203,Juan Bautista Rodríguez,120301
parroquia_120302,territorial_pd.municipio_1203,Diego De Lozada,120302
parroquia_120303,territorial_pd.municipio_1203,San Miguel,120303
parroquia_120304,territorial_pd.municipio_1203,Cuara,120304
parroquia_120305,territorial_pd.municipio_1203,Paraíso De San José,120305
parroquia_120306,territorial_pd.municipio_1203,Tintorero,120306
parroquia_120307,territorial_pd.municipio_1203,José Bernardo Dorante,120307
parroquia_120308,territorial_pd.municipio_1203,Coronel Mariano Peraza,120308
parroquia_120401,territorial_pd.municipio_1204,Bolívar,120401
parroquia_120402,territorial_pd.municipio_1204,Anzoátegui,120402
parroquia_120403,territorial_pd.municipio_1204,Guárico,120403
parroquia_120404,territorial_pd.municipio_1204,Humocaro Alto,120404
parroquia_120405,territorial_pd.municipio_1204,Humocaro Bajo,120405
parroquia_120406,territorial_pd.municipio_1204,Morán,120406
parroquia_120407,territorial_pd.municipio_1204,Hilario Luna Y Luna,120407
parroquia_120408,territorial_pd.municipio_1204,La Candelaria,120408
parroquia_120501,territorial_pd.municipio_1205,Cabudare,120501
parroquia_120502,territorial_pd.municipio_1205,José Gregorio Bastidas,120502
parroquia_120503,territorial_pd.municipio_1205,Agua Viva,120503
parroquia_120601,territorial_pd.municipio_1206,Trinidad Samuel,120601
parroquia_120602,territorial_pd.municipio_1206,Antonio Díaz,120602
parroquia_120603,territorial_pd.municipio_1206,Camacaro,120603
parroquia_120604,territorial_pd.municipio_1206,Castañeda,120604
parroquia_120605,territorial_pd.municipio_1206,Chiquinquirá,120605
parroquia_120606,territorial_pd.municipio_1206,Espinoza De Los Monteros,120606
parroquia_120607,territorial_pd.municipio_1206,Lara,120607
parroquia_120608,territorial_pd.municipio_1206,Manuel Morillo,120608
parroquia_120609,territorial_pd.municipio_1206,Montes De Oca,120609
parroquia_120610,territorial_pd.municipio_1206,Torres,120610
parroquia_120611,territorial_pd.municipio_1206,El Blanco,120611
parroquia_120612,territorial_pd.municipio_1206,Montaña Verde,120612
parroquia_120614,territorial_pd.municipio_1206,Las Mercedes,120614
parroquia_120615,territorial_pd.municipio_1206,Cecilio Zubillaga,120615
parroquia_120616,territorial_pd.municipio_1206,Reyes Vargas,120616
parroquia_120617,territorial_pd.municipio_1206,Altagracia,120617
parroquia_120701,territorial_pd.municipio_1207,Siquisique,120701
parroquia_120702,territorial_pd.municipio_1207,San Miguel,120702
parroquia_120703,territorial_pd.municipio_1207,Xaguas,120703
parroquia_120704,territorial_pd.municipio_1207,Moroturo,120704
parroquia_120801,territorial_pd.municipio_1208,Pío Tamayo,120801
parroquia_120802,territorial_pd.municipio_1208,Yacambú,120802
parroquia_120803,territorial_pd.municipio_1208,Quebrada Honda De Guache,120803
parroquia_120901,territorial_pd.municipio_1209,Sarare,120901
parroquia_120902,territorial_pd.municipio_1209,Gustavo Vegas León,120902
parroquia_120903,territorial_pd.municipio_1209,Buría,120903
parroquia_130101,territorial_pd.municipio_1301,Gabriel Picón González,130101
parroquia_130102,territorial_pd.municipio_1301,Héctor Amable Mora,130102
parroquia_130103,territorial_pd.municipio_1301,José Nucete Sardi,130103
parroquia_130104,territorial_pd.municipio_1301,Pulido Méndez,130104
parroquia_130105,territorial_pd.municipio_1301,Presidente Rómulo Gallegos,130105
parroquia_130106,territorial_pd.municipio_1301,Presidente Betancourt,130106
parroquia_130107,territorial_pd.municipio_1301,Presidente Páez,130107
parroquia_130201,territorial_pd.municipio_1302,La Azulita,130201
parroquia_130301,territorial_pd.municipio_1303,Canaguá,130301
parroquia_130302,territorial_pd.municipio_1303,Capurí,130302
parroquia_130303,territorial_pd.municipio_1303,Chacantá,130303
parroquia_130304,territorial_pd.municipio_1303,El Molino,130304
parroquia_130305,territorial_pd.municipio_1303,Guaimaral,130305
parroquia_130306,territorial_pd.municipio_1303,Mucutuy,130306
parroquia_130307,territorial_pd.municipio_1303,Mucuchachí,130307
parroquia_130401,territorial_pd.municipio_1304,Acequias,130401
parroquia_130402,territorial_pd.municipio_1304,Jají,130402
parroquia_130403,territorial_pd.municipio_1304,La Mesa,130403
parroquia_130404,territorial_pd.municipio_1304,San José Del Sur,130404
parroquia_130405,territorial_pd.municipio_1304,Montalbán,130405
parroquia_130406,territorial_pd.municipio_1304,Matriz,130406
parroquia_130407,territorial_pd.municipio_1304,Fernández Peña,130407
parroquia_130501,territorial_pd.municipio_1305,Guaraque,130501
parroquia_130502,territorial_pd.municipio_1305,Mesa De Quintero,130502
parroquia_130503,territorial_pd.municipio_1305,Río Negro,130503
parroquia_130601,territorial_pd.municipio_1306,Arapuey,130601
parroquia_130602,territorial_pd.municipio_1306,Palmira,130602
parroquia_130701,territorial_pd.municipio_1307,Torondoy,130701
parroquia_130702,territorial_pd.municipio_1307,San Cristóbal De Torondoy,130702
parroquia_130801,territorial_pd.municipio_1308,Arias,130801
parroquia_130802,territorial_pd.municipio_1308,Sagrario,130802
parroquia_130803,territorial_pd.municipio_1308,Milla,130803
parroquia_130804,territorial_pd.municipio_1308,El Llano,130804
parroquia_130805,territorial_pd.municipio_1308,Juan Rodríguez Suárez,130805
parroquia_130806,territorial_pd.municipio_1308,Jacinto Plaza,130806
parroquia_130807,territorial_pd.municipio_1308,Domingo Peña,130807
parroquia_130808,territorial_pd.municipio_1308,Gonzalo Picón Febres,130808
parroquia_130809,territorial_pd.municipio_1308,Osuna Rodríguez,130809
parroquia_130810,territorial_pd.municipio_1308,Lasso De La Vega,130810
parroquia_130811,territorial_pd.municipio_1308,Caracciolo Parra Pérez,130811
parroquia_130812,territorial_pd.municipio_1308,Mariano Picón Salas,130812
parroquia_130813,territorial_pd.municipio_1308,Antonio Spinetti Dini,130813
parroquia_130814,territorial_pd.municipio_1308,El Morro,130814
parroquia_130815,territorial_pd.municipio_1308,Los Nevados,130815
parroquia_130901,territorial_pd.municipio_1309,Tabay,130901
parroquia_131001,territorial_pd.municipio_1310,Timotes,131001
parroquia_131002,territorial_pd.municipio_1310,Andrés Eloy Blanco,131002
parroquia_131003,territorial_pd.municipio_1310,Piñango,131003
parroquia_131004,territorial_pd.municipio_1310,La Venta,131004
parroquia_131101,territorial_pd.municipio_1311,Santa Cruz De Mora,131101
parroquia_131102,territorial_pd.municipio_1311,Mesa Bolívar,131102
parroquia_131103,territorial_pd.municipio_1311,Mesa De Las Palmas,131103
parroquia_131201,territorial_pd.municipio_1312,Santa Elena De Arenales,131201
parroquia_131202,territorial_pd.municipio_1312,Eloy Paredes,131202
parroquia_131203,territorial_pd.municipio_1312,San Rafael De Alcázar,131203
parroquia_131301,territorial_pd.municipio_1313,Tucani,131301
parroquia_131302,territorial_pd.municipio_1313,Florencio Ramírez,131302
parroquia_131401,territorial_pd.municipio_1314,Santo Domingo,131401
parroquia_131402,territorial_pd.municipio_1314,Las Piedras,131402
parroquia_131501,territorial_pd.municipio_1315,Pueblo Llano,131501
parroquia_131601,territorial_pd.municipio_1316,Mucuchíes,131601
parroquia_131602,territorial_pd.municipio_1316,Mucurubá,131602
parroquia_131603,territorial_pd.municipio_1316,San Rafael,131603
parroquia_131604,territorial_pd.municipio_1316,Cacute,131604
parroquia_131605,territorial_pd.municipio_1316,La Toma,131605
parroquia_131701,territorial_pd.municipio_1317,Bailadores,131701
parroquia_131702,territorial_pd.municipio_1317,Gerónimo Maldonado,131702
parroquia_131801,territorial_pd.municipio_1318,Capital Sucre,131801
parroquia_131802,territorial_pd.municipio_1318,Chiguará,131802
parroquia_131803,territorial_pd.municipio_1318,Estánquez,131803
parroquia_131804,territorial_pd.municipio_1318,San Juan,131804
parroquia_131805,territorial_pd.municipio_1318,Pueblo Nuevo Del Sur,131805
parroquia_131806,territorial_pd.municipio_1318,La Trampa,131806
parroquia_131901,territorial_pd.municipio_1319,El Llano,131901
parroquia_131902,territorial_pd.municipio_1319,Tovar,131902
parroquia_131903,territorial_pd.municipio_1319,El Amparo,131903
parroquia_131904,territorial_pd.municipio_1319,San Francisco,131904
parroquia_132001,territorial_pd.municipio_1320,Nueva Bolivia,132001
parroquia_132002,territorial_pd.municipio_1320,Independencia,132002
parroquia_132003,territorial_pd.municipio_1320,María De La Concepción Palacios Blanco,132003
parroquia_132004,territorial_pd.municipio_1320,Santa Apolonia,132004
parroquia_132101,territorial_pd.municipio_1321,Padre Noguera,132101
parroquia_132201,territorial_pd.municipio_1322,Aricagua,132201
parroquia_132202,territorial_pd.municipio_1322,San Antonio,132202
parroquia_132301,territorial_pd.municipio_1323,Zea,132301
parroquia_132302,territorial_pd.municipio_1323,Caño El Tigre,132302
parroquia_140101,territorial_pd.municipio_1401,Caucagua,140101
parroquia_140102,territorial_pd.municipio_1401,Aragüita,140102
parroquia_140103,territorial_pd.municipio_1401,Arévalo González,140103
parroquia_140104,territorial_pd.municipio_1401,Capaya,140104
parroquia_140105,territorial_pd.municipio_1401,Panaquire,140105
parroquia_140106,territorial_pd.municipio_1401,Ribas,140106
parroquia_140107,territorial_pd.municipio_1401,El Café,140107
parroquia_140108,territorial_pd.municipio_1401,Marizapa,140108
parroquia_140201,territorial_pd.municipio_1402,Higuerote,140201
parroquia_140202,territorial_pd.municipio_1402,Curiepe,140202
parroquia_140203,territorial_pd.municipio_1402,Tacarigua,140203
parroquia_140301,territorial_pd.municipio_1403,Los Teques,140301
parroquia_140302,territorial_pd.municipio_1403,Cecilio Acosta,140302
parroquia_140303,territorial_pd.municipio_1403,Paracotos,140303
parroquia_140304,territorial_pd.municipio_1403,San Pedro,140304
parroquia_140305,territorial_pd.municipio_1403,Tácata,140305
parroquia_140306,territorial_pd.municipio_1403,El Jarillo,140306
parroquia_140307,territorial_pd.municipio_1403,Altagracia De La Montaña,140307
parroquia_140401,territorial_pd.municipio_1404,Santa Teresa Del Tuy,140401
parroquia_140402,territorial_pd.municipio_1404,El Cartanal,140402
parroquia_140501,territorial_pd.municipio_1405,Ocumare Del Tuy,140501
parroquia_140502,territorial_pd.municipio_1405,La Democracia,140502
parroquia_140503,territorial_pd.municipio_1405,Santa Bárbara,140503
parroquia_140601,territorial_pd.municipio_1406,Río Chico,140601
parroquia_140602,territorial_pd.municipio_1406,El Guapo,140602
parroquia_140603,territorial_pd.municipio_1406,Tacarigua De La Laguna,140603
parroquia_140604,territorial_pd.municipio_1406,Paparo,140604
parroquia_140605,territorial_pd.municipio_1406,San Fernando Del Guapo,140605
parroquia_140701,territorial_pd.municipio_1407,Santa Lucía,140701
parroquia_140801,territorial_pd.municipio_1408,Guarenas,140801
parroquia_140901,territorial_pd.municipio_1409,Petare,140901
parroquia_140902,territorial_pd.municipio_1409,Leoncio Martínez,140902
parroquia_140903,territorial_pd.municipio_1409,Caucagüita,140903
parroquia_140904,territorial_pd.municipio_1409,Fila De Mariches,140904
parroquia_140905,territorial_pd.municipio_1409,La Dolorita,140905
parroquia_141001,territorial_pd.municipio_1410,Cúa,141001
parroquia_141002,territorial_pd.municipio_1410,Nueva Cúa,141002
parroquia_141101,territorial_pd.municipio_1411,Guatire,141101
parroquia_141102,territorial_pd.municipio_1411,Bolívar,141102
parroquia_141201,territorial_pd.municipio_1412,Charallave,141201
parroquia_141202,territorial_pd.municipio_1412,Las Brisas,141202
parroquia_141301,territorial_pd.municipio_1413,San Antonio De Los Altos,141301
parroquia_141401,territorial_pd.municipio_1414,San José De Barlovento,141401
parroquia_141402,territorial_pd.municipio_1414,Cumbo,141402
parroquia_141501,territorial_pd.municipio_1415,San Francisco De Yare,141501
parroquia_141502,territorial_pd.municipio_1415,San Antonio De Yare,141502
parroquia_141601,territorial_pd.municipio_1416,Baruta,141601
parroquia_141602,territorial_pd.municipio_1416,El Cafetal,141602
parroquia_141603,territorial_pd.municipio_1416,Las Minas De Baruta,141603
parroquia_141701,territorial_pd.municipio_1417,Carrizal,141701
parroquia_141801,territorial_pd.municipio_1418,Chacao,141801
parroquia_141901,territorial_pd.municipio_1419,El Hatillo,141901
parroquia_142001,territorial_pd.municipio_1420,Mamporal,142001
parroquia_142101,territorial_pd.municipio_1421,Cúpira,142101
parroquia_142102,territorial_pd.municipio_1421,Machurucuto,142102
parroquia_150101,territorial_pd.municipio_1501,San Antonio,150101
parroquia_150102,territorial_pd.municipio_1501,San Francisco,150102
parroquia_150201,territorial_pd.municipio_1502,Bolívar,150201
parroquia_150301,territorial_pd.municipio_1503,Caripe,150301
parroquia_150302,territorial_pd.municipio_1503,Teresén,150302
parroquia_150303,territorial_pd.municipio_1503,El Guácharo,150303
parroquia_150304,territorial_pd.municipio_1503,San Agustín,150304
parroquia_150305,territorial_pd.municipio_1503,La Guanota,150305
parroquia_150306,territorial_pd.municipio_1503,Sabana De Piedra,150306
parroquia_150401,territorial_pd.municipio_1504,Capital Cedeño,150401
parroquia_150402,territorial_pd.municipio_1504,Areo,150402
parroquia_150403,territorial_pd.municipio_1504,San Félix,150403
parroquia_150404,territorial_pd.municipio_1504,Viento Fresco,150404
parroquia_150501,territorial_pd.municipio_1505,Ezequiel Zamora,150501
parroquia_150502,territorial_pd.municipio_1505,El Tejero,150502
parroquia_150601,territorial_pd.municipio_1506,Libertador,150601
parroquia_150602,territorial_pd.municipio_1506,Tabasca,150602
parroquia_150603,territorial_pd.municipio_1506,Las Alhuacas,150603
parroquia_150604,territorial_pd.municipio_1506,Chaguaramas,150604
parroquia_150701,territorial_pd.municipio_1507,El Furrial,150701
parroquia_150702,territorial_pd.municipio_1507,Jusepín,150702
parroquia_150703,territorial_pd.municipio_1507,El Corozo,150703
parroquia_150704,territorial_pd.municipio_1507,San Vicente,150704
parroquia_150705,territorial_pd.municipio_1507,La Pica,150705
parroquia_150706,territorial_pd.municipio_1507,Alto De Los Godos,150706
parroquia_150707,territorial_pd.municipio_1507,Boquerón,150707
parroquia_150708,territorial_pd.municipio_1507,Las Cocuizas,150708
parroquia_150709,territorial_pd.municipio_1507,Santa Cruz,150709
parroquia_150710,territorial_pd.municipio_1507,San Simón,150710
parroquia_150801,territorial_pd.municipio_1508,Capital Piar,150801
parroquia_150802,territorial_pd.municipio_1508,Chaguaramal,150802
parroquia_150803,territorial_pd.municipio_1508,Guanaguana,150803
parroquia_150804,territorial_pd.municipio_1508,Aparicio,150804
parroquia_150805,territorial_pd.municipio_1508,Taguaya,150805
parroquia_150806,territorial_pd.municipio_1508,El Pinto,150806
parroquia_150807,territorial_pd.municipio_1508,La Toscana,150807
parroquia_150901,territorial_pd.municipio_1509,Capital Punceres,150901
parroquia_150902,territorial_pd.municipio_1509,Cachipo,150902
parroquia_151001,territorial_pd.municipio_1510,Capital Sotillo,151001
parroquia_151002,territorial_pd.municipio_1510,Los Barrancos De Fajardo,151002
parroquia_151101,territorial_pd.municipio_1511,Aguasay,151101
parroquia_151201,territorial_pd.municipio_1512,Santa Bárbara,151201
parroquia_151301,territorial_pd.municipio_1513,Uracoa,151301
parroquia_160101,territorial_pd.municipio_1601,Arismendi,160101
parroquia_160201,territorial_pd.municipio_1602,Díaz,160201
parroquia_160202,territorial_pd.municipio_1602,Zabala,160202
parroquia_160301,territorial_pd.municipio_1603,Capital Gómez,160301
parroquia_160302,territorial_pd.municipio_1603,Guevara,160302
parroquia_160303,territorial_pd.municipio_1603,Matasiete,160303
parroquia_160304,territorial_pd.municipio_1603,Bolívar,160304
parroquia_160305,territorial_pd.municipio_1603,Sucre,160305
parroquia_160401,territorial_pd.municipio_1604,Maneiro,160401
parroquia_160402,territorial_pd.municipio_1604,Aguirre,160402
parroquia_160501,territorial_pd.municipio_1605,Marcano,160501
parroquia_160502,territorial_pd.municipio_1605,Adrián,160502
parroquia_160601,territorial_pd.municipio_1606,Mariño,160601
parroquia_160701,territorial_pd.municipio_1607,Península De Macanao,160701
parroquia_160702,territorial_pd.municipio_1607,San Francisco,160702
parroquia_160801,territorial_pd.municipio_1608,Villalba,160801
parroquia_160802,territorial_pd.municipio_1608,Vicente Fuentes,160802
parroquia_160901,territorial_pd.municipio_1609,Tubores,160901
parroquia_160902,territorial_pd.municipio_1609,Los Barales,160902
parroquia_161001,territorial_pd.municipio_1610,Antolín Del Campo,161001
parroquia_161101,territorial_pd.municipio_1611,García,161101
parroquia_161102,territorial_pd.municipio_1611,Francisco Fajardo,161102
parroquia_170101,territorial_pd.municipio_1701,Araure,170101
parroquia_170102,territorial_pd.municipio_1701,Río Acarigua,170102
parroquia_170201,territorial_pd.municipio_1702,Esteller,170201
parroquia_170202,territorial_pd.municipio_1702,Uveral,170202
parroquia_170301,territorial_pd.municipio_1703,Guanare,170301
parroquia_170302,territorial_pd.municipio_1703,Córdoba,170302
parroquia_170303,territorial_pd.municipio_1703,San Juan De Guanaguanare,170303
parroquia_170304,territorial_pd.municipio_1703,Virgen De La Coromoto,170304
parroquia_170305,territorial_pd.municipio_1703,San José De La Montaña,170305
parroquia_170401,territorial_pd.municipio_1704,Guanarito,170401
parroquia_170402,territorial_pd.municipio_1704,Trinidad De La Capilla,170402
parroquia_170403,territorial_pd.municipio_1704,Divina Pastora,170403
parroquia_170501,territorial_pd.municipio_1705,Ospino,170501
parroquia_170502,territorial_pd.municipio_1705,Aparición,170502
parroquia_170503,territorial_pd.municipio_1705,La Estación,170503
parroquia_170601,territorial_pd.municipio_1706,Páez,170601
parroquia_170602,territorial_pd.municipio_1706,Payara,170602
parroquia_170603,territorial_pd.municipio_1706,Pimpinela,170603
parroquia_170604,territorial_pd.municipio_1706,Ramón Peraza,170604
parroquia_170701,territorial_pd.municipio_1707,Sucre,170701
parroquia_170702,territorial_pd.municipio_1707,Concepción,170702
parroquia_170703,territorial_pd.municipio_1707,San Rafael De Palo Alzado,170703
parroquia_170704,territorial_pd.municipio_1707,Uvencio Antonio Velásquez,170704
parroquia_170705,territorial_pd.municipio_1707,San José De Saguaz,170705
parroquia_170706,territorial_pd.municipio_1707,Villa Rosa,170706
parroquia_170801,territorial_pd.municipio_1708,Turén,170801
parroquia_170802,territorial_pd.municipio_1708,Canelones,170802
parroquia_170803,territorial_pd.municipio_1708,Santa Cruz,170803
parroquia_170804,territorial_pd.municipio_1708,San Isidro Labrador,170804
parroquia_170901,territorial_pd.municipio_1709,Monseñor José Vicente De Unda,170901
parroquia_170902,territorial_pd.municipio_1709,Peña Blanca,170902
parroquia_171001,territorial_pd.municipio_1710,Agua Blanca,171001
parroquia_171101,territorial_pd.municipio_1711,Papelón,171101
parroquia_171102,territorial_pd.municipio_1711,Caño Delgadito,171102
parroquia_171201,territorial_pd.municipio_1712,San Genaro De Boconoito,171201
parroquia_171202,territorial_pd.municipio_1712,Antolín Tovar,171202
parroquia_171301,territorial_pd.municipio_1713,San Rafael De Onoto,171301
parroquia_171302,territorial_pd.municipio_1713,Santa Fe,171302
parroquia_171303,territorial_pd.municipio_1713,Thermo Morles,171303
parroquia_171401,territorial_pd.municipio_1714,Santa Rosalía,171401
parroquia_171402,territorial_pd.municipio_1714,Florida,171402
parroquia_180101,territorial_pd.municipio_1801,Río Caribe,180101
parroquia_180102,territorial_pd.municipio_1801,San Juan De Las Galdonas,180102
parroquia_180103,territorial_pd.municipio_1801,Puerto Santo,180103
